volunteer,study,activity,measure,mean,std.dev
26,train,Walking Upstairs,fBodyAccJerk-Z,-0.6397412649090909,0.7161705548888647
26,train,Walking Upstairs,fBodyGyro-X,-0.42768657072727273,0.6012683819106808
26,train,Walking Upstairs,fBodyGyro-Y,-0.6171125396363636,0.6020090769732394
26,train,Walking Upstairs,fBodyGyro-Z,-0.34270392636363634,0.368002694157596
26,train,Walking Upstairs,fBodyAccMag,-0.16756638337272728,0.28116655308475497
26,train,Walking Upstairs,fBodyBodyAccJerkMag,-0.2949704709090909,0.4040695728687861
26,train,Walking Upstairs,fBodyBodyGyroMag,-0.5560847781818182,0.5756019513057624
26,train,Walking Upstairs,fBodyBodyGyroJerkMag,-0.6735806627272727,0.6723811496981741
27,train,Laying,tBodyAcc-X,0.27410249243243245,0.9790622361623094
27,train,Laying,tBodyAcc-Y,-0.017986761121621623,0.9840436111400505
27,train,Laying,tBodyAcc-Z,-0.10769973283783783,0.986849461950576
27,train,Laying,tGravityAcc-X,-0.5304346048648648,0.973775249303295
27,train,Laying,tGravityAcc-Y,0.567879494054054,0.9937841681518297
27,train,Laying,tGravityAcc-Z,0.8453923802702703,0.9893482753309015
27,train,Laying,tBodyAccJerk-X,0.07662685513243243,0.9865189595140036
27,train,Laying,tBodyAccJerk-Y,0.012649108885135135,0.9852293361882445
27,train,Laying,tBodyAccJerk-Z,-6.855492928378379e-4,0.9897058719325739
27,train,Laying,tBodyGyro-X,-0.019542732878108107,0.9890822892091059
27,train,Laying,tBodyGyro-Y,-0.0957839566891892,0.9844412632149796
27,train,Laying,tBodyGyro-Z,0.11873836078378379,0.9792453213856357
27,train,Laying,tBodyGyroJerk-X,-0.10114769525675675,0.9935402828377123
27,train,Laying,tBodyGyroJerk-Y,-0.03621861609027027,0.9930475907808584
27,train,Laying,tBodyGyroJerk-Z,-0.06427978498648648,0.9933162550736534
27,train,Laying,tBodyAccMag,-0.9820916521621622,0.9800409490950422
27,train,Laying,tGravityAccMag,-0.9820916521621622,0.9800409490950422
27,train,Laying,tBodyAccJerkMag,-0.9883727736486486,0.9886814421230549
27,train,Laying,tBodyGyroMag,-0.9669175944594595,0.9734127490191615
27,train,Laying,tBodyGyroJerkMag,-0.9943550437837838,0.993528570112314
27,train,Laying,fBodyAcc-X,-0.9806318468918919,0.978285340644659
27,train,Laying,fBodyAcc-Y,-0.9829159518918918,0.9845717477651085
27,train,Laying,fBodyAcc-Z,-0.9873565898648649,0.9868273237552044
27,train,Laying,fBodyAccJerk-X,-0.9866795725675676,0.9875169182755572
27,train,Laying,fBodyAccJerk-Y,-0.9852572772972973,0.9861777941905056
27,train,Laying,fBodyAccJerk-Z,-0.988033129054054,0.9899158585710492
27,train,Laying,fBodyGyro-X,-0.9870285390540541,0.9896055939662846
27,train,Laying,fBodyGyro-Y,-0.9867958372972973,0.9832391443189151
27,train,Laying,fBodyGyro-Z,-0.9792020191891891,0.9808719157185092
27,train,Laying,fBodyAccMag,-0.9813890177027027,0.9812555399775758
27,train,Laying,fBodyBodyAccJerkMag,-0.9880989025675676,0.9883013476657025
27,train,Laying,fBodyBodyGyroMag,-0.979890667972973,0.9733719747847333
27,train,Laying,fBodyBodyGyroJerkMag,-0.9935637786486486,0.9936045024947961
27,train,Sitting,tBodyAcc-X,0.27394130257142857,0.9888990742020612
27,train,Sitting,tBodyAcc-Y,-0.015526979928571428,0.9731985111977044
27,train,Sitting,tBodyAcc-Z,-0.10552191258857142,0.9683671531146035
27,train,Sitting,tGravityAcc-X,0.839464714,0.9839689656198345
27,train,Sitting,tGravityAcc-Y,0.21294702137142857,0.9840443332491237
27,train,Sitting,tGravityAcc-Z,0.27641743104285715,0.9714664808543587
27,train,Sitting,tBodyAccJerk-X,0.07790389635714286,0.9907097793525639
27,train,Sitting,tBodyAccJerk-Y,0.004670724222,0.9851434772660995
27,train,Sitting,tBodyAccJerk-Z,-0.006112854259571429,0.9889349167530895
27,train,Sitting,tBodyGyro-X,-0.03718308222857143,0.9886502845370768
27,train,Sitting,tBodyGyro-Y,-0.07973456452142857,0.9822000058698008
27,train,Sitting,tBodyGyro-Z,0.08337528121571429,0.9762776287838014
27,train,Sitting,tBodyGyroJerk-X,-0.0951635808,0.9936589497635686
27,train,Sitting,tBodyGyroJerk-Y,-0.03964108092857143,0.9922576975871641
27,train,Sitting,tBodyGyroJerk-Z,-0.05038835562857143,0.9918113990268723
27,train,Sitting,tBodyAccMag,-0.9794816688571428,0.9730965323219327
27,train,Sitting,tGravityAccMag,-0.9794816688571428,0.9730965323219327
27,train,Sitting,tBodyAccJerkMag,-0.9894671782857143,0.9892634026511691
27,train,Sitting,tBodyGyroMag,-0.963565474,0.9717779270961572
27,train,Sitting,tBodyGyroJerkMag,-0.9940347107142857,0.9921682335074479
27,train,Sitting,fBodyAcc-X,-0.9886821084285714,0.9890243672018009
27,train,Sitting,fBodyAcc-Y,-0.9740578555714285,0.9729698414116857
27,train,Sitting,fBodyAcc-Z,-0.974665817,0.966164740789024
27,train,Sitting,fBodyAccJerk-X,-0.9908396074285715,0.9913398945225531
27,train,Sitting,fBodyAccJerk-Y,-0.9852385837142857,0.9861319212734545
27,train,Sitting,fBodyAccJerk-Z,-0.9870877211428571,0.9893094477756792
27,train,Sitting,fBodyGyro-X,-0.9872079047142858,0.989142663320123
27,train,Sitting,fBodyGyro-Y,-0.9841411191428572,0.9811837040444115
27,train,Sitting,fBodyGyro-Z,-0.9768481342857143,0.978094961494127
27,train,Sitting,fBodyAccMag,-0.9747664667142857,0.9741771489112615
27,train,Sitting,fBodyBodyAccJerkMag,-0.9887732694285715,0.9886017596205707
27,train,Sitting,fBodyBodyGyroMag,-0.9794828208571429,0.9716170045622693
27,train,Sitting,fBodyBodyGyroJerkMag,-0.9923902642857143,0.9920272129831859
27,train,Standing,tBodyAcc-X,0.279566921625,0.9920323802902213
27,train,Standing,tBodyAcc-Y,-0.016593236445,0.95758543847182
27,train,Standing,tBodyAcc-Z,-0.107835818025,0.9640009656517664
27,train,Standing,tGravityAcc-X,0.965351492,0.994223851877389
27,train,Standing,tGravityAcc-Y,-0.188504847375,0.9803518372590749
27,train,Standing,tGravityAcc-Z,-0.00557416876082625,0.9697390320971545
27,train,Standing,tBodyAccJerk-X,0.074969980825,0.9877295999118222
27,train,Standing,tBodyAccJerk-Y,0.0122433312349875,0.976229309816232
27,train,Standing,tBodyAccJerk-Z,-0.00137950299425,0.9874016497825504
27,train,Standing,tBodyGyro-X,-0.026731653905,0.9707443512567203
27,train,Standing,tBodyGyro-Y,-0.067507120075,0.9826551401294702
27,train,Standing,tBodyGyro-Z,0.07168414632375,0.9815358688809344
27,train,Standing,tBodyGyroJerk-X,-0.0987605078625,0.9829075173594422
27,train,Standing,tBodyGyroJerk-Y,-0.0417471753375,0.9908465927296392
27,train,Standing,tBodyGyroJerk-Z,-0.051403918985,0.9890369635597084
27,train,Standing,tBodyAccMag,-0.972753287375,0.9679492869274775
27,train,Standing,tGravityAccMag,-0.972753287375,0.9679492869274775
27,train,Standing,tBodyAccJerkMag,-0.985347620125,0.9844155704106959
27,train,Standing,tBodyGyroMag,-0.968702956625,0.9667402293635988
27,train,Standing,tBodyGyroJerkMag,-0.989532103875,0.9889467494270513
27,train,Standing,fBodyAcc-X,-0.99012181225,0.9929522897429804
27,train,Standing,fBodyAcc-Y,-0.961356141125,0.9570559835997954
27,train,Standing,fBodyAcc-Z,-0.97414624525,0.9609584784831913
27,train,Standing,fBodyAccJerk-X,-0.987771749375,0.9886905751385161
27,train,Standing,fBodyAccJerk-Y,-0.97586868,0.9779778145812402
27,train,Standing,fBodyAccJerk-Z,-0.9851113755,0.9882422486274614
27,train,Standing,fBodyGyro-X,-0.970149628875,0.9710718760856696
27,train,Standing,fBodyGyro-Y,-0.983731873,0.9820182514133401
27,train,Standing,fBodyGyro-Z,-0.980862493125,0.9833169747071743
27,train,Standing,fBodyAccMag,-0.973186182375,0.9690809298921478
27,train,Standing,fBodyBodyAccJerkMag,-0.984151646,0.9833359278728915
27,train,Standing,fBodyBodyGyroMag,-0.975525565625,0.966484044913413
27,train,Standing,fBodyBodyGyroJerkMag,-0.98941848275,0.9887318522759174
27,train,Walking,tBodyAcc-X,0.2768494854385965,0.3515676096797913
27,train,Walking,tBodyAcc-Y,-0.016647878322191226,0.19315822387279624
27,train,Walking,tBodyAcc-Z,-0.11282228926315789,0.2998645822377875
27,train,Walking,tGravityAcc-X,0.9447592873684211,0.9799233736063885
27,train,Walking,tGravityAcc-Y,-0.18749703456140351,0.9739612594551562
27,train,Walking,tGravityAcc-Z,-0.12621093730526317,0.9574908834311522
27,train,Walking,tBodyAccJerk-X,0.06843319718070176,0.3200516108027795
27,train,Walking,tBodyAccJerk-Y,0.001612302908771929,0.1317751354296704
27,train,Walking,tBodyAccJerk-Z,-0.020752327245614037,0.405695679877888
27,train,Walking,tBodyGyro-X,-0.08558835714,0.6094427758034097
27,train,Walking,tBodyGyro-Y,-0.03653481636491228,0.5426221014487992
27,train,Walking,tBodyGyro-Z,0.11826775019649123,0.25388054085784106
27,train,Walking,tBodyGyroJerk-X,-0.07861635088240351,0.525250563599538
27,train,Walking,tBodyGyroJerk-Y,-0.04769744045614035,0.6429196916288384
27,train,Walking,tBodyGyroJerk-Z,-0.06502475527017544,0.42878352489625055
27,train,Walking,tBodyAccMag,-0.2388538752631579,0.409108215491903
27,train,Walking,tGravityAccMag,-0.2388538752631579,0.409108215491903
27,train,Walking,tBodyAccJerkMag,-0.23050054929824562,0.27223720557520525
27,train,Walking,tBodyGyroMag,-0.39663875368421053,0.4885761955722883
27,train,Walking,tBodyGyroJerkMag,-0.5625871994736842,0.6232916090910511
27,train,Walking,fBodyAcc-X,-0.30870237438596493,0.3686563327399764
27,train,Walking,fBodyAcc-Y,-0.13678354122807018,0.2717531861731652
27,train,Walking,fBodyAcc-Z,-0.31237259543859647,0.34775067710936153
27,train,Walking,fBodyAccJerk-X,-0.3454827368421053,0.3507822499294173
27,train,Walking,fBodyAccJerk-Y,-0.1947673624385965,0.11783383654815294
27,train,Walking,fBodyAccJerk-Z,-0.38261709157894735,0.4235281153535126
27,train,Walking,fBodyGyro-X,-0.4980179352631579,0.6453671569860113
27,train,Walking,fBodyGyro-Y,-0.5347242314035088,0.5431658395203414
27,train,Walking,fBodyGyro-Z,-0.3181823798245614,0.30130913034858436
27,train,Walking,fBodyAccMag,-0.3272294057894737,0.5518538229478183
27,train,Walking,fBodyBodyAccJerkMag,-0.2599340131578947,0.2902115604341126
27,train,Walking,fBodyBodyGyroMag,-0.5194517040350877,0.5506430316822537
27,train,Walking,fBodyBodyGyroJerkMag,-0.6232881996491229,0.6432111987220793
27,train,Walking Downstairs,tBodyAcc-X,0.2975441875,0.20674164362275077
27,train,Walking Downstairs,tBodyAcc-Y,-0.01355644671590909,0.1600921270362214
27,train,Walking Downstairs,tBodyAcc-Z,-0.11283769468863636,0.27518854876004084
27,train,Walking Downstairs,tGravityAcc-X,0.9313801786363636,0.9473676456055563
27,train,Walking Downstairs,tGravityAcc-Y,-0.16693877477272728,0.9355289201814734
27,train,Walking Downstairs,tGravityAcc-Z,-0.14004761412272726,0.9220854774065905
27,train,Walking Downstairs,tBodyAccJerk-X,0.09362732202954546,0.11125394609112116
27,train,Walking Downstairs,tBodyAccJerk-Y,0.015986946936363634,0.19431554173266896
27,train,Walking Downstairs,tBodyAccJerk-Z,-0.009850347509090909,0.4185254486626873
27,train,Walking Downstairs,tBodyGyro-X,-0.15982655190522727,0.4146332479184398
27,train,Walking Downstairs,tBodyGyro-Y,-0.016313159054545452,0.503772452163887
27,train,Walking Downstairs,tBodyGyro-Z,0.1526950276090909,0.2715814444519071
27,train,Walking Downstairs,tBodyGyroJerk-X,-0.051581475427272726,0.499107643568034
27,train,Walking Downstairs,tBodyGyroJerk-Y,-0.06420235742272727,0.49982808149307467
27,train,Walking Downstairs,tBodyGyroJerk-Z,-0.06210437005454546,0.3167745873161158
27,train,Walking Downstairs,tBodyAccMag,0.10807138286136364,0.16068463622397172
27,train,Walking Downstairs,tGravityAccMag,0.10807138286136364,0.16068463622397172
27,train,Walking Downstairs,tBodyAccJerkMag,-0.11542121062499999,0.11854768228569884
27,train,Walking Downstairs,tBodyGyroMag,-0.16478320653636364,0.34867599425165124
27,train,Walking Downstairs,tBodyGyroJerkMag,-0.4405465861363636,0.5027461552194238
27,train,Walking Downstairs,fBodyAcc-X,0.08298315450909091,0.25312661748113335
27,train,Walking Downstairs,fBodyAcc-Y,-0.06267295730681818,0.21273484499627163
27,train,Walking Downstairs,fBodyAcc-Z,-0.2416003610909091,0.335577810020908
27,train,Walking Downstairs,fBodyAccJerk-X,-0.04378262626136364,0.1397051617643083
27,train,Walking Downstairs,fBodyAccJerk-Y,-0.17097527061136364,0.22001902321614175
27,train,Walking Downstairs,fBodyAccJerk-Z,-0.34362639629545455,0.48117544222251407
27,train,Walking Downstairs,fBodyGyro-X,-0.29662861150000003,0.44666175656624396
27,train,Walking Downstairs,fBodyGyro-Y,-0.40213281061136363,0.5578007632028633
27,train,Walking Downstairs,fBodyGyro-Z,-0.14490490411363638,0.37602564288654056
27,train,Walking Downstairs,fBodyAccMag,0.1498164592272727,0.1159078548178807
27,train,Walking Downstairs,fBodyBodyAccJerkMag,0.010857564025,0.16200969569590298
27,train,Walking Downstairs,fBodyBodyGyroMag,-0.3591137247727273,0.43820283260673326
27,train,Walking Downstairs,fBodyBodyGyroJerkMag,-0.46777776875,0.5436163549551858
27,train,Walking Upstairs,tBodyAcc-X,0.2657702539215686,0.3000152310089751
27,train,Walking Upstairs,tBodyAcc-Y,-0.020095332407843138,0.11237984512446689
27,train,Walking Upstairs,tBodyAcc-Z,-0.12353043819607842,0.24366572106077625
27,train,Walking Upstairs,tGravityAcc-X,0.868000278627451,0.956926130229767
27,train,Walking Upstairs,tGravityAcc-Y,-0.22927865960784313,0.9480976380054136
27,train,Walking Upstairs,tGravityAcc-Z,-0.29464264019607844,0.9280396961401327
27,train,Walking Upstairs,tBodyAccJerk-X,0.07347635320392157,0.47018187639483056
27,train,Walking Upstairs,tBodyAccJerk-Y,-0.014022937447058823,0.43111961637324503
27,train,Walking Upstairs,tBodyAccJerk-Z,0.006746791074509804,0.6347028514926976
27,train,Walking Upstairs,tBodyGyro-X,-0.09403448868039216,0.5885703011388961
27,train,Walking Upstairs,tBodyGyro-Y,0.0021249939168627467,0.5899192031281493
27,train,Walking Upstairs,tBodyGyro-Z,0.14012985577647058,0.2127469378477001
27,train,Walking Upstairs,tBodyGyroJerk-X,-0.09375187111176471,0.6969623080858555
27,train,Walking Upstairs,tBodyGyroJerk-Y,-0.05092352202372549,0.713108747723257
27,train,Walking Upstairs,tBodyGyroJerk-Z,-0.06290137225098039,0.6777838766364609
27,train,Walking Upstairs,tBodyAccMag,-0.16058935598039215,0.3825535115305545
27,train,Walking Upstairs,tGravityAccMag,-0.16058935598039215,0.3825535115305545
27,train,Walking Upstairs,tBodyAccJerkMag,-0.47906742215686277,0.4669378791084577
27,train,Walking Upstairs,tBodyGyroMag,-0.2861457195980392,0.5402942715980692
27,train,Walking Upstairs,tBodyGyroJerkMag,-0.6998950907843138,0.7265107991994953
27,train,Walking Upstairs,fBodyAcc-X,-0.4176074011764706,0.2602786642796367
27,train,Walking Upstairs,fBodyAcc-Y,-0.24968851784313725,0.10542719350475092
27,train,Walking Upstairs,fBodyAcc-Z,-0.4188863950980392,0.21695335421953663
27,train,Walking Upstairs,fBodyAccJerk-X,-0.5031138562745098,0.4807204058412865
27,train,Walking Upstairs,fBodyAccJerk-Y,-0.4424656125490196,0.45379910822266034
27,train,Walking Upstairs,fBodyAccJerk-Z,-0.6085442415686274,0.6580498294927241
27,train,Walking Upstairs,fBodyGyro-X,-0.5443692294117647,0.6038221972273425
27,train,Walking Upstairs,fBodyGyro-Y,-0.5940925796078431,0.589750130803098
27,train,Walking Upstairs,fBodyGyro-Z,-0.40052845549019606,0.22323421630902826
27,train,Walking Upstairs,fBodyAccMag,-0.39392893705882354,0.4701584578853439
27,train,Walking Upstairs,fBodyBodyAccJerkMag,-0.46077027784313723,0.4758832403347758
27,train,Walking Upstairs,fBodyBodyGyroMag,-0.6076677301960784,0.570192198325249
27,train,Walking Upstairs,fBodyBodyGyroJerkMag,-0.7191798037254902,0.7535239309178448
28,train,Laying,tBodyAcc-X,0.27591348250000003,0.9694326447351309
28,train,Laying,tBodyAcc-Y,-0.0167537858225,0.9479121897444488
28,train,Laying,tBodyAcc-Z,-0.1083448529625,0.9585535255354686
28,train,Laying,tGravityAcc-X,-0.490334541875,0.9714756844101088
28,train,Laying,tGravityAcc-Y,0.1440732745,0.9716346294973482
28,train,Laying,tGravityAcc-Z,0.01575700250000001,0.9800171796944557
28,train,Laying,tBodyAccJerk-X,0.07807706439999999,0.9804487990923977
28,train,Laying,tBodyAccJerk-Y,0.005939923320625,0.9790484567842289
28,train,Laying,tBodyAccJerk-Z,0.006009719386425,0.9736435043851811
28,train,Laying,tBodyGyro-X,-0.017367705735,0.9565247002197299
28,train,Laying,tBodyGyro-Y,-0.097448733725,0.9607774275136415
28,train,Laying,tBodyGyro-Z,0.09357912315,0.9640421977651205
28,train,Laying,tBodyGyroJerk-X,-0.1045116270375,0.9624488109799568
28,train,Laying,tBodyGyroJerk-Y,-0.03560100499625,0.9806844595650298
28,train,Laying,tBodyGyroJerk-Z,-0.05345019146375,0.9818563409052634
28,train,Laying,tBodyAccMag,-0.95811223025,0.9567742491214316
28,train,Laying,tGravityAccMag,-0.95811223025,0.9567742491214316
28,train,Laying,tBodyAccJerkMag,-0.978455341875,0.9740798609695892
28,train,Laying,tBodyGyroMag,-0.9371069212500001,0.9327380233489332
28,train,Laying,tBodyGyroJerkMag,-0.978220270625,0.9705190726767582
28,train,Laying,fBodyAcc-X,-0.9739308675,0.9678964119659506
28,train,Laying,fBodyAcc-Y,-0.958436369,0.9447602834449108
28,train,Laying,fBodyAcc-Z,-0.961115672375,0.9587186970395137
28,train,Laying,fBodyAccJerk-X,-0.980013419,0.9824492404981294
28,train,Laying,fBodyAccJerk-Y,-0.978094827375,0.9814214491607886
28,train,Laying,fBodyAccJerk-Z,-0.970251565375,0.9750369325441133
28,train,Laying,fBodyGyro-X,-0.946804234625,0.9592068733397368
28,train,Laying,fBodyGyro-Y,-0.9658244555,0.9583060774513809
28,train,Laying,fBodyGyro-Z,-0.961164844875,0.9676808701775614
28,train,Laying,fBodyAccMag,-0.961035587625,0.9593524790204228
28,train,Laying,fBodyBodyAccJerkMag,-0.9734362485,0.9733141795621416
28,train,Laying,fBodyBodyGyroMag,-0.944218369375,0.9353148052077511
28,train,Laying,fBodyBodyGyroJerkMag,-0.971830582375,0.9701551585445046
28,train,Sitting,tBodyAcc-X,0.27697762944444443,0.9833815713297764
28,train,Sitting,tBodyAcc-Y,-0.018540444125833333,0.9416574863167126
28,train,Sitting,tBodyAcc-Z,-0.11151793955555556,0.9386570106256285
28,train,Sitting,tGravityAcc-X,0.9073313091666667,0.9892550497492337
28,train,Sitting,tGravityAcc-Y,-0.1125967283611111,0.9728540277534758
28,train,Sitting,tGravityAcc-Z,0.13540256681666665,0.9582349596831883
28,train,Sitting,tBodyAccJerk-X,0.07686716215277778,0.9765559505468979
28,train,Sitting,tBodyAccJerk-Y,0.014833823268472221,0.9625412639164251
28,train,Sitting,tBodyAccJerk-Z,2.578540176388883e-4,0.9764304677239093
28,train,Sitting,tBodyGyro-X,-0.03390180301666667,0.980012097401536
28,train,Sitting,tBodyGyro-Y,-0.06739438505555556,0.9568849677941044
28,train,Sitting,tBodyGyro-Z,0.087025401375,0.9573930695775027
28,train,Sitting,tBodyGyroJerk-X,-0.09539350558333333,0.9822800317427826
28,train,Sitting,tBodyGyroJerk-Y,-0.04080077864027778,0.9808189153919173
28,train,Sitting,tBodyGyroJerk-Z,-0.05790153621666667,0.9713129160612755
28,train,Sitting,tBodyAccMag,-0.9557897086111111,0.9493312713283593
28,train,Sitting,tGravityAccMag,-0.9557897086111111,0.9493312713283593
28,train,Sitting,tBodyAccJerkMag,-0.9732743668055556,0.9706645766425301
28,train,Sitting,tBodyGyroMag,-0.9551755670833333,0.9523539369924454
28,train,Sitting,tBodyGyroJerkMag,-0.9812131593055555,0.9786044928507882
28,train,Sitting,fBodyAcc-X,-0.9798201426388888,0.9850403906277264
28,train,Sitting,fBodyAcc-Y,-0.9463516504166667,0.9418263030672215
28,train,Sitting,fBodyAcc-Z,-0.9522267866666667,0.93548271997048
28,train,Sitting,fBodyAccJerk-X,-0.9768918045833334,0.9780293577716743
28,train,Sitting,fBodyAccJerk-Y,-0.9630542470833333,0.9642785439746382
28,train,Sitting,fBodyAccJerk-Z,-0.9729395519444445,0.9784169440065326
28,train,Sitting,fBodyGyro-X,-0.9737243263888888,0.9819183908811209
28,train,Sitting,fBodyGyro-Y,-0.9631176336111111,0.9539365882418372
28,train,Sitting,fBodyGyro-Z,-0.9541802790277778,0.962199294141389
28,train,Sitting,fBodyAccMag,-0.9539281240277778,0.9537320797316874
28,train,Sitting,fBodyBodyAccJerkMag,-0.9691786866666666,0.9711996917375864
28,train,Sitting,fBodyBodyGyroMag,-0.960297525,0.9548424999762988
28,train,Sitting,fBodyBodyGyroJerkMag,-0.9794658688888889,0.9785763388070701
28,train,Standing,tBodyAcc-X,0.27779506911392404,0.9779830458617628
28,train,Standing,tBodyAcc-Y,-0.01726351246721519,0.8854894055157108
28,train,Standing,tBodyAcc-Z,-0.10657938520253164,0.9090362294292378
28,train,Standing,tGravityAcc-X,0.9485148484810126,0.9901613144680486
28,train,Standing,tGravityAcc-Y,-0.2476561665822785,0.9639021639849549
28,train,Standing,tGravityAcc-Z,-0.03858305016329114,0.9527595019849917
28,train,Standing,tBodyAccJerk-X,0.07531316018987341,0.9691141608820022
28,train,Standing,tBodyAccJerk-Y,0.009073632185189874,0.9357053585365661
28,train,Standing,tBodyAccJerk-Z,-0.0026781007760759497,0.970065451530238
28,train,Standing,tBodyGyro-X,-0.025328154354050635,0.8897534290543129
28,train,Standing,tBodyGyro-Y,-0.07390016469620253,0.9408181019004048
28,train,Standing,tBodyGyro-Z,0.08651731110126583,0.9281065844818336
28,train,Standing,tBodyGyroJerk-X,-0.10224840907088607,0.9303997993476909
28,train,Standing,tBodyGyroJerk-Y,-0.043136466251898736,0.9732394085770408
28,train,Standing,tBodyGyroJerk-Z,-0.05258962523759494,0.9573518456922812
28,train,Standing,tBodyAccMag,-0.9254716516455697,0.92101859088409
28,train,Standing,tGravityAccMag,-0.9254716516455697,0.92101859088409
28,train,Standing,tBodyAccJerkMag,-0.9595519874683545,0.9551013651986744
28,train,Standing,tBodyGyroMag,-0.8942424696202531,0.8827312450532412
28,train,Standing,tBodyGyroJerkMag,-0.959681019113924,0.9569694075067826
28,train,Standing,fBodyAcc-X,-0.9725198016455696,0.9804567458253437
28,train,Standing,fBodyAcc-Y,-0.8934303926582279,0.8850606979899582
28,train,Standing,fBodyAcc-Z,-0.9345030284810126,0.9023960683222856
28,train,Standing,fBodyAccJerk-X,-0.9685137151898734,0.9720967178489202
28,train,Standing,fBodyAccJerk-Y,-0.9351689783544304,0.9387737362041447
28,train,Standing,fBodyAccJerk-Z,-0.9647512387341772,0.9737838104921156
28,train,Standing,fBodyGyro-X,-0.8804261031645569,0.8923172893323167
28,train,Standing,fBodyGyro-Y,-0.9481607853164556,0.9370052845141765
28,train,Standing,fBodyGyro-Z,-0.9266551924050633,0.9342893247597445
28,train,Standing,fBodyAccMag,-0.9291464793670886,0.9267835212620767
28,train,Standing,fBodyBodyAccJerkMag,-0.9527277651898735,0.9559763375797486
28,train,Standing,fBodyBodyGyroMag,-0.909652436329114,0.8843580312899454
28,train,Standing,fBodyBodyGyroJerkMag,-0.9587585768354431,0.9567253050555619
28,train,Walking,tBodyAcc-X,0.2812282238888889,0.3065567941442623
28,train,Walking,tBodyAcc-Y,-0.01567597229814815,0.14289990005989767
28,train,Walking,tBodyAcc-Z,-0.10371470539629629,0.309353986635115
28,train,Walking,tGravityAcc-X,0.9429302755555555,0.9767829074244984
28,train,Walking,tGravityAcc-Y,-0.2293161514814815,0.9690636803839396
28,train,Walking,tGravityAcc-Z,-0.12591286122222223,0.9448317351814569
28,train,Walking,tBodyAccJerk-X,0.09311222318518518,0.3442625716450576
28,train,Walking,tBodyAccJerk-Y,0.02264866027222222,0.23597634168374113
28,train,Walking,tBodyAccJerk-Z,-0.007629152016666668,0.5426505436665782
28,train,Walking,tBodyGyro-X,-0.1058962078611111,0.5107257886354647
28,train,Walking,tBodyGyro-Y,-0.017282216801296296,0.5026171709495638
28,train,Walking,tBodyGyro-Z,0.11606591092592593,0.27378239982864916
28,train,Walking,tBodyGyroJerk-X,-0.09297467126296297,0.40530083834582953
28,train,Walking,tBodyGyroJerk-Y,-0.05153944496111111,0.6429506147402958
28,train,Walking,tBodyGyroJerk-Z,-0.05935524798148148,0.45044696065146245
28,train,Walking,tBodyAccMag,-0.1806660203,0.39875151716340973
28,train,Walking,tGravityAccMag,-0.1806660203,0.39875151716340973
28,train,Walking,tBodyAccJerkMag,-0.29922335944444445,0.39444868357335494
28,train,Walking,tBodyGyroMag,-0.3107759458148148,0.46918700530853064
28,train,Walking,tBodyGyroJerkMag,-0.5462487585185185,0.5839367731688195
28,train,Walking,fBodyAcc-X,-0.280062182962963,0.31343084703207474
28,train,Walking,fBodyAcc-Y,-0.12791227604444444,0.18399119773003406
28,train,Walking,fBodyAcc-Z,-0.3563376385185185,0.332805882202855
28,train,Walking,fBodyAccJerk-X,-0.3626019803703704,0.37496670540244315
28,train,Walking,fBodyAccJerk-Y,-0.2945483448148148,0.21278114531939799
28,train,Walking,fBodyAccJerk-Z,-0.49875449111111114,0.5784567689126193
28,train,Walking,fBodyGyro-X,-0.37468107166666664,0.5517772444258902
28,train,Walking,fBodyGyro-Y,-0.5046817396296296,0.5019115596067418
28,train,Walking,fBodyGyro-Z,-0.25502904501851853,0.33203098126112884
28,train,Walking,fBodyAccMag,-0.35215684166666666,0.5142794769829389
28,train,Walking,fBodyBodyAccJerkMag,-0.3608114562962963,0.4392293739540237
28,train,Walking,fBodyBodyGyroMag,-0.5146024248148148,0.5243198742921737
28,train,Walking,fBodyBodyGyroJerkMag,-0.5959651037037037,0.5937799301714284
28,train,Walking Downstairs,tBodyAcc-X,0.2936420765217391,0.18143830951513445
28,train,Walking Downstairs,tBodyAcc-Y,-0.022023046591304347,0.23559728025617024
28,train,Walking Downstairs,tBodyAcc-Z,-0.10858897408913043,0.3580426363408365
28,train,Walking Downstairs,tGravityAcc-X,0.9292916804347826,0.9570571819516902
28,train,Walking Downstairs,tGravityAcc-Y,-0.2358971052173913,0.9487578986030023
28,train,Walking Downstairs,tGravityAcc-Z,-0.12147725578260869,0.9179795789812757
28,train,Walking Downstairs,tBodyAccJerk-X,0.09726534578913043,0.1313652476944354
28,train,Walking Downstairs,tBodyAccJerk-Y,0.014345090341304347,0.1980929404950953
28,train,Walking Downstairs,tBodyAccJerk-Z,0.001239501413043478,0.44564789896955204
28,train,Walking Downstairs,tBodyGyro-X,-0.14109630950217392,0.3015382881373475
28,train,Walking Downstairs,tBodyGyro-Y,0.007105642867630435,0.2950629929170846
28,train,Walking Downstairs,tBodyGyro-Z,0.1386224255847826,0.3183142244432526
28,train,Walking Downstairs,tBodyGyroJerk-X,-0.02664929775652174,0.22396023226987788
28,train,Walking Downstairs,tBodyGyroJerk-Y,-0.05704108651369565,0.44170477394936614
28,train,Walking Downstairs,tBodyGyroJerk-Z,-0.07761739314608695,0.3500427749772622
28,train,Walking Downstairs,tBodyAccMag,0.10435921658043479,0.1816060736432346
28,train,Walking Downstairs,tGravityAccMag,0.10435921658043479,0.1816060736432346
